name	taxonomy_id	taxonomy_lvl	PM06-C1D01_num	PM06-C1D01_frac	PM06-C1D02_num	PM06-C1D02_frac	PM06-C1D15_num	PM06-C1D15_frac	PM06-C1D36_num	PM06-C1D36_frac	PM06-S1_num	PM06-S1_frac
Serratia symbiotica	138074	S	75	0.00003	10	0.00000	6	0.00000	18	0.00000	66	0.00001
Serratia odorifera	618	S	53	0.00002	42	0.00001	31	0.00001	60	0.00001	6	0.00000
Serratia plymuthica	82996	S	45	0.00002	36	0.00001	32	0.00001	63	0.00001	8	0.00000
Serratia liquefaciens	614	S	38	0.00001	15	0.00000	11	0.00000	21	0.00000	44	0.00001
Serratia proteamaculans	28151	S	28	0.00001	3	0.00000	2	0.00000	0	0.00000	22	0.00000
Serratia grimesii	82995	S	8	0.00000	98	0.00002	36	0.00001	102	0.00002	0	0.00000
Serratia surfactantfaciens	2741499	S	6	0.00000	2	0.00000	0	0.00000	1	0.00000	1	0.00000
Serratia entomophila	42906	S	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Serratia ficaria	61651	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000
Yersinia similis	367190	S	48	0.00002	1	0.00000	1	0.00000	0	0.00000	2	0.00000
Yersinia pestis	632	S	239	0.00009	6	0.00000	30	0.00001	3	0.00000	867	0.00014
Yersinia pseudotuberculosis	633	S	27	0.00001	0	0.00000	6	0.00000	4	0.00000	14	0.00000
Yersinia hibernica	2339259	S	211	0.00008	6	0.00000	0	0.00000	0	0.00000	1	0.00000
Yersinia enterocolitica	630	S	104	0.00004	14	0.00000	17	0.00000	30	0.00001	37	0.00001
Yersinia ruckeri	29486	S	47	0.00002	6	0.00000	4	0.00000	4	0.00000	14	0.00000
Yersinia canariae	2607663	S	46	0.00002	0	0.00000	1	0.00000	4	0.00000	2	0.00000
Yersinia intermedia	631	S	118	0.00005	12	0.00000	0	0.00000	0	0.00000	11	0.00000
Yersinia mollaretii	33060	S	19	0.00001	0	0.00000	0	0.00000	0	0.00000	6	0.00000
Yersinia aldovae	29483	S	18	0.00001	0	0.00000	2	0.00000	0	0.00000	5	0.00000
Yersinia kristensenii	28152	S	55	0.00002	27	0.00001	19	0.00001	110	0.00002	3	0.00000
Yersinia aleksiciae	263819	S	16	0.00001	8	0.00000	8	0.00000	28	0.00001	1	0.00000
Yersinia massiliensis	419257	S	31	0.00001	3	0.00000	0	0.00000	0	0.00000	16	0.00000
Yersinia entomophaga	935293	S	10	0.00000	4	0.00000	3	0.00000	0	0.00000	2	0.00000
Yersinia bercovieri	634	S	29	0.00001	7	0.00000	0	0.00000	0	0.00000	0	0.00000
Yersinia frederiksenii	29484	S	9	0.00000	8	0.00000	9	0.00000	25	0.00000	6	0.00000
Yersinia rohdei	29485	S	3	0.00000	1	0.00000	5	0.00000	7	0.00000	1	0.00000
Rahnella sp. ERMR1:05	1805933	S	73	0.00003	29	0.00001	13	0.00000	60	0.00001	9	0.00000
Rahnella sp. Y9602	741091	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rahnella aquatilis	34038	S	82	0.00003	13	0.00000	18	0.00001	12	0.00000	14	0.00000
Nissabacter sp. SGAir0207	2126321	S	22	0.00001	18	0.00000	10	0.00000	13	0.00000	1	0.00000
Chania multitudinisentens	1639108	S	18	0.00001	8	0.00000	8	0.00000	29	0.00001	4	0.00000
Rouxiella badensis	1646377	S	14	0.00001	1	0.00000	6	0.00000	5	0.00000	7	0.00000
Ewingella americana	41202	S	9	0.00000	0	0.00000	5	0.00000	9	0.00000	0	0.00000
Candidatus Fukatsuia symbiotica	1878942	S	1	0.00000	5	0.00000	10	0.00000	6	0.00000	14	0.00000
Pantoea ananatis	553	S	296	0.00011	40	0.00001	18	0.00001	31	0.00001	447	0.00007
Pantoea agglomerans	549	S	188	0.00007	18	0.00000	10	0.00000	15	0.00000	381	0.00006
Pantoea stewartii	66269	S	152	0.00006	29	0.00001	7	0.00000	20	0.00000	24	0.00000
Pantoea sp. SO10	2575375	S	44	0.00002	2	0.00000	3	0.00000	8	0.00000	0	0.00000
Pantoea sp. 201603H	2479547	S	30	0.00001	9	0.00000	4	0.00000	29	0.00001	13	0.00000
Pantoea sp. At-9b	592316	S	14	0.00001	0	0.00000	8	0.00000	8	0.00000	15	0.00000
Pantoea sp. PSNIH1	1484158	S	6	0.00000	8	0.00000	2	0.00000	12	0.00000	3	0.00000
Pantoea sp. CCBC3-3-1	2490851	S	6	0.00000	15	0.00000	8	0.00000	34	0.00001	0	0.00000
Pantoea vagans	470934	S	104	0.00004	41	0.00001	32	0.00001	66	0.00001	11	0.00000
Pantoea dispersa	59814	S	50	0.00002	3	0.00000	1	0.00000	4	0.00000	13	0.00000
Pantoea alhagi	1891675	S	39	0.00002	10	0.00000	3	0.00000	4	0.00000	3	0.00000
Pantoea rwandensis	1076550	S	16	0.00001	23	0.00000	6	0.00000	17	0.00000	2	0.00000
Pantoea eucalypti	470933	S	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Erwinia haradaeae	1922217	S	137	0.00005	6	0.00000	7	0.00000	24	0.00000	9	0.00000
Erwinia tasmaniensis	338565	S	65	0.00003	4	0.00000	8	0.00000	15	0.00000	33	0.00001
Erwinia sp. J780	2681984	S	35	0.00001	1	0.00000	4	0.00000	11	0.00000	1	0.00000
Erwinia sp. QL-Z3	2547962	S	21	0.00001	6	0.00000	9	0.00000	5	0.00000	0	0.00000
Erwinia sp. Ejp617	215689	S	11	0.00000	2	0.00000	0	0.00000	0	0.00000	1	0.00000
Erwinia persicina	55211	S	47	0.00002	19	0.00000	6	0.00000	26	0.00001	4	0.00000
Erwinia amylovora	552	S	32	0.00001	0	0.00000	0	0.00000	4	0.00000	24	0.00000
Erwinia gerundensis	1619313	S	33	0.00001	11	0.00000	12	0.00000	26	0.00001	1	0.00000
Erwinia pyrifoliae	79967	S	21	0.00001	1	0.00000	0	0.00000	12	0.00000	2	0.00000
Erwinia billingiae	182337	S	23	0.00001	0	0.00000	0	0.00000	1	0.00000	12	0.00000
Buchnera aphidicola	9	S	212	0.00008	38	0.00001	32	0.00001	55	0.00001	25	0.00000
Mixta theicola	1458355	S	98	0.00004	60	0.00001	26	0.00001	58	0.00001	3	0.00000
Mixta calida	665913	S	45	0.00002	18	0.00000	7	0.00000	11	0.00000	2	0.00000
Mixta intestinalis	1615494	S	41	0.00002	30	0.00001	13	0.00000	58	0.00001	0	0.00000
Mixta gaviniae	665914	S	6	0.00000	4	0.00000	10	0.00000	16	0.00000	0	0.00000
Tatumella citrea	53336	S	76	0.00003	19	0.00000	11	0.00000	28	0.00001	0	0.00000
Tatumella ptyseos	82987	S	67	0.00003	6	0.00000	11	0.00000	18	0.00000	1	0.00000
Tatumella sp. TA1	2487345	S	11	0.00000	4	0.00000	2	0.00000	3	0.00000	2	0.00000
Erwiniaceae bacterium PD-1	2740817	S	61	0.00002	5	0.00000	5	0.00000	2	0.00000	4	0.00000
Wigglesworthia glossinidia	51229	S	10	0.00000	6	0.00000	5	0.00000	5	0.00000	1	0.00000
Pectobacterium parmentieri	1905730	S	119	0.00005	7	0.00000	7	0.00000	14	0.00000	11	0.00000
Pectobacterium brasiliense	180957	S	113	0.00004	40	0.00001	11	0.00000	35	0.00001	1	0.00000
Pectobacterium odoriferum	78398	S	92	0.00004	8	0.00000	3	0.00000	0	0.00000	13	0.00000
Pectobacterium polaris	2042057	S	58	0.00002	6	0.00000	8	0.00000	7	0.00000	6	0.00000
Pectobacterium carotovorum	554	S	57	0.00002	13	0.00000	2	0.00000	24	0.00000	19	0.00000
Pectobacterium versatile	2488639	S	23	0.00001	0	0.00000	7	0.00000	8	0.00000	2	0.00000
Pectobacterium atrosepticum	29471	S	16	0.00001	4	0.00000	0	0.00000	13	0.00000	1	0.00000
Pectobacterium punjabense	2108399	S	16	0.00001	0	0.00000	1	0.00000	3	0.00000	1	0.00000
Pectobacterium wasabiae	55208	S	10	0.00000	0	0.00000	0	0.00000	4	0.00000	0	0.00000
Dickeya zeae	204042	S	153	0.00006	54	0.00001	45	0.00001	52	0.00001	8	0.00000
Dickeya paradisiaca	69223	S	78	0.00003	7	0.00000	10	0.00000	18	0.00000	6	0.00000
Dickeya dadantii	204038	S	96	0.00004	7	0.00000	5	0.00000	7	0.00000	20	0.00000
Dickeya chrysanthemi	556	S	32	0.00001	5	0.00000	5	0.00000	9	0.00000	2	0.00000
Dickeya dianthicola	204039	S	82	0.00003	46	0.00001	12	0.00000	30	0.00001	35	0.00001
Dickeya poaceiphila	568768	S	11	0.00000	3	0.00000	2	0.00000	7	0.00000	0	0.00000
Dickeya sp. NCPPB 3274	568766	S	10	0.00000	17	0.00000	12	0.00000	39	0.00001	0	0.00000
Dickeya sp. MK7	1224145	S	8	0.00000	27	0.00001	17	0.00000	16	0.00000	0	0.00000
Dickeya fangzhongdai	1778540	S	13	0.00001	39	0.00001	11	0.00000	69	0.00001	0	0.00000
Dickeya solani	1089444	S	5	0.00000	29	0.00001	11	0.00000	21	0.00000	7	0.00000
Brenneria goodwinii	1109412	S	63	0.00002	8	0.00000	6	0.00000	3	0.00000	1	0.00000
Brenneria rubrifaciens	55213	S	46	0.00002	18	0.00000	15	0.00000	54	0.00001	3	0.00000
Sodalis glossinidius	63612	S	7	0.00000	1	0.00000	2	0.00000	0	0.00000	3	0.00000
Sodalis praecaptivus	1239307	S	8	0.00000	0	0.00000	2	0.00000	9	0.00000	1	0.00000
Candidatus Sodalis pierantonius	1486991	S	4	0.00000	5	0.00000	5	0.00000	3	0.00000	8	0.00000
Sodalis endosymbiont of Henestaris halophilus	1929246	S	3	0.00000	0	0.00000	3	0.00000	0	0.00000	5	0.00000
Lonsdalea britannica	1082704	S	11	0.00000	3	0.00000	6	0.00000	11	0.00000	2	0.00000
Hafnia paralvei	546367	S	812	0.00031	104	0.00002	15	0.00000	46	0.00001	0	0.00000
Hafnia alvei	569	S	104	0.00004	23	0.00000	30	0.00001	34	0.00001	9	0.00000
Hafnia sp. CBA7124	1848580	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Edwardsiella hoshinae	93378	S	38	0.00001	6	0.00000	8	0.00000	28	0.00001	0	0.00000
Edwardsiella piscicida	1263550	S	49	0.00002	16	0.00000	0	0.00000	0	0.00000	47	0.00001
Edwardsiella tarda	636	S	15	0.00001	7	0.00000	1	0.00000	7	0.00000	11	0.00000
Edwardsiella ictaluri	67780	S	11	0.00000	36	0.00001	28	0.00001	19	0.00000	22	0.00000
Edwardsiella anguillarum	1821960	S	14	0.00001	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Obesumbacterium proteus	82983	S	23	0.00001	10	0.00000	2	0.00000	36	0.00001	0	0.00000
Plesiomonas shigelloides	703	S	30	0.00001	1	0.00000	7	0.00000	7	0.00000	6	0.00000
Phytobacter diazotrophicus	395631	S	37	0.00001	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Phytobacter ursingii	1972431	S	13	0.00001	6	0.00000	3	0.00000	23	0.00000	0	0.00000
Phytobacter sp. SCO41	1756993	S	4	0.00000	2	0.00000	0	0.00000	10	0.00000	0	0.00000
Pragia sp. CF-458	2498113	S	15	0.00001	5	0.00000	7	0.00000	15	0.00000	0	0.00000
Pragia fontium	82985	S	12	0.00000	7	0.00000	4	0.00000	13	0.00000	0	0.00000
Leminorella richardii	158841	S	6	0.00000	2	0.00000	11	0.00000	11	0.00000	3	0.00000
Acinetobacter pittii	48296	S	122	0.00005	0	0.00000	1	0.00000	8	0.00000	1	0.00000
Acinetobacter baumannii	470	S	711	0.00028	121	0.00002	93	0.00003	170	0.00003	578	0.00009
Acinetobacter nosocomialis	106654	S	76	0.00003	14	0.00000	5	0.00000	9	0.00000	0	0.00000
Acinetobacter calcoaceticus	471	S	4	0.00000	0	0.00000	12	0.00000	2	0.00000	0	0.00000
Acinetobacter lactucae	1785128	S	1	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000
Acinetobacter baylyi	202950	S	128	0.00005	1	0.00000	1	0.00000	4	0.00000	0	0.00000
Acinetobacter sp. WCHAc010052	2004647	S	36	0.00001	0	0.00000	0	0.00000	9	0.00000	0	0.00000
Acinetobacter sp. WCHA45	2004644	S	29	0.00001	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Acinetobacter sp. Marseille-Q1620	2714110	S	20	0.00001	4	0.00000	8	0.00000	10	0.00000	0	0.00000
Acinetobacter sp. ACNIH2	1758189	S	16	0.00001	1	0.00000	4	0.00000	3	0.00000	1	0.00000
Acinetobacter sp. 10FS3-1	2563897	S	10	0.00000	0	0.00000	0	0.00000	7	0.00000	0	0.00000
Acinetobacter sp. TGL-Y2	1407071	S	5	0.00000	2	0.00000	6	0.00000	9	0.00000	0	0.00000
Acinetobacter sp. 323-1	2715164	S	4	0.00000	0	0.00000	0	0.00000	2	0.00000	1	0.00000
Acinetobacter sp. TTH0-4	1646498	S	3	0.00000	16	0.00000	6	0.00000	30	0.00001	0	0.00000
Acinetobacter sp. MYb10	1827285	S	3	0.00000	3	0.00000	3	0.00000	4	0.00000	1	0.00000
Acinetobacter sp. NEB149	2725684	S	4	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter sp. LoGeW2-3	1808001	S	2	0.00000	0	0.00000	2	0.00000	2	0.00000	1	0.00000
Acinetobacter sp. dk386	2662362	S	1	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000
Acinetobacter sp. WCHA55	2004646	S	1	0.00000	11	0.00000	14	0.00000	48	0.00001	0	0.00000
Acinetobacter sp. WCHAc010034	1879049	S	1	0.00000	3	0.00000	7	0.00000	33	0.00001	1	0.00000
Acinetobacter lwoffii	28090	S	154	0.00006	16	0.00000	8	0.00000	43	0.00001	0	0.00000
Acinetobacter equi	1324350	S	83	0.00003	7	0.00000	0	0.00000	1	0.00000	7	0.00000
Acinetobacter defluvii	1871111	S	72	0.00003	6	0.00000	2	0.00000	3	0.00000	0	0.00000
Acinetobacter gyllenbergii	134534	S	52	0.00002	0	0.00000	2	0.00000	8	0.00000	0	0.00000
Acinetobacter haemolyticus	29430	S	51	0.00002	14	0.00000	14	0.00000	30	0.00001	3	0.00000
Acinetobacter indicus	756892	S	31	0.00001	15	0.00000	12	0.00000	20	0.00000	10	0.00000
Acinetobacter schindleri	108981	S	28	0.00001	12	0.00000	10	0.00000	22	0.00000	2	0.00000
Acinetobacter towneri	202956	S	14	0.00001	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Acinetobacter wuhouensis	1879050	S	8	0.00000	4	0.00000	3	0.00000	1	0.00000	4	0.00000
Acinetobacter junii	40215	S	8	0.00000	0	0.00000	4	0.00000	2	0.00000	0	0.00000
Acinetobacter larvae	1789224	S	4	0.00000	2	0.00000	1	0.00000	3	0.00000	0	0.00000
Acinetobacter cumulans	2136182	S	3	0.00000	2	0.00000	2	0.00000	2	0.00000	0	0.00000
Acinetobacter radioresistens	40216	S	2	0.00000	0	0.00000	1	0.00000	3	0.00000	0	0.00000
Acinetobacter bereziniae	106648	S	2	0.00000	12	0.00000	5	0.00000	6	0.00000	0	0.00000
Acinetobacter tandoii	202954	S	1	0.00000	4	0.00000	6	0.00000	10	0.00000	1	0.00000
Acinetobacter oleivorans	1148157	S	1	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Acinetobacter johnsonii	40214	S	1	0.00000	7	0.00000	12	0.00000	15	0.00000	1	0.00000
Acinetobacter guillouiae	106649	S	1	0.00000	17	0.00000	8	0.00000	38	0.00001	0	0.00000
Moraxella osloensis	34062	S	84	0.00003	10	0.00000	14	0.00000	10	0.00000	7	0.00000
Moraxella bovoculi	386891	S	94	0.00004	1	0.00000	4	0.00000	10	0.00000	4	0.00000
Moraxella catarrhalis	480	S	17	0.00001	2	0.00000	5	0.00000	0	0.00000	0	0.00000
Moraxella cuniculi	34061	S	12	0.00000	4	0.00000	2	0.00000	1	0.00000	2	0.00000
Psychrobacter sp. DAB_AL43B	1028416	S	44	0.00002	3	0.00000	3	0.00000	5	0.00000	0	0.00000
Psychrobacter sp. P11F6	1699621	S	40	0.00002	0	0.00000	1	0.00000	3	0.00000	0	0.00000
Psychrobacter sp. AntiMn-1	1720344	S	28	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Psychrobacter sp. P11G3	1699623	S	4	0.00000	0	0.00000	7	0.00000	0	0.00000	0	0.00000
Psychrobacter sp. P2G3	1699622	S	2	0.00000	0	0.00000	5	0.00000	0	0.00000	0	0.00000
Psychrobacter sp. P11G5	1699624	S	1	0.00000	0	0.00000	11	0.00000	15	0.00000	0	0.00000
Psychrobacter arcticus	334543	S	37	0.00001	0	0.00000	1	0.00000	0	0.00000	0	0.00000
Psychrobacter urativorans	45610	S	4	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Moraxellaceae bacterium HYN0046	2283318	S	1	0.00000	1	0.00000	3	0.00000	6	0.00000	0	0.00000
Pseudomonas sp. C27(2019)	2604941	S	79	0.00003	18	0.00000	8	0.00000	18	0.00000	4	0.00000
Pseudomonas sp. MYb193	1827300	S	87	0.00003	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. TCU-HL1	1856685	S	14	0.00001	2	0.00000	3	0.00000	1	0.00000	0	0.00000
Pseudomonas sp. CFSAN084952	2664899	S	12	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. TUM18999	2725477	S	4	0.00000	1	0.00000	5	0.00000	1	0.00000	0	0.00000
Pseudomonas sp. ATCC 43928	676210	S	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. ADAK13	2730847	S	4	0.00000	13	0.00000	8	0.00000	19	0.00000	0	0.00000
Pseudomonas sp. 7SR1	1881017	S	3	0.00000	2	0.00000	3	0.00000	2	0.00000	0	0.00000
Pseudomonas sp. ACM7	2052956	S	3	0.00000	2	0.00000	1	0.00000	1	0.00000	0	0.00000
Pseudomonas sp. LAB-08	143813	S	3	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000
Pseudomonas sp. phDV1	253237	S	2	0.00000	0	0.00000	1	0.00000	1	0.00000	0	0.00000
Pseudomonas sp. Os17	1500686	S	6	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000
Pseudomonas sp. S1-A32-2	2731681	S	2	0.00000	5	0.00000	3	0.00000	8	0.00000	0	0.00000
Pseudomonas sp. 14181154	2662033	S	2	0.00000	0	0.00000	0	0.00000	1	0.00000	3	0.00000
Pseudomonas sp. LG1E9	2219057	S	1	0.00000	6	0.00000	9	0.00000	15	0.00000	0	0.00000
Pseudomonas sp. OIL-1	2706126	S	1	0.00000	12	0.00000	8	0.00000	32	0.00001	0	0.00000
Pseudomonas sp. L22-9	2681983	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000
Pseudomonas sp. UW4	1207075	S	1	0.00000	0	0.00000	6	0.00000	6	0.00000	1	0.00000
Pseudomonas sp. K2W31S-8	2320867	S	1	0.00000	2	0.00000	4	0.00000	5	0.00000	0	0.00000
Pseudomonas sp. NP-1	2599595	S	1	0.00000	0	0.00000	4	0.00000	4	0.00000	1	0.00000
Pseudomonas sp. PE08	2604832	S	1	0.00000	0	0.00000	8	0.00000	2	0.00000	0	0.00000
Pseudomonas sp. ADAK18	2730848	S	1	0.00000	17	0.00000	4	0.00000	35	0.00001	0	0.00000
Pseudomonas sp. M30-35	1981174	S	1	0.00000	34	0.00001	8	0.00000	73	0.00001	0	0.00000
Pseudomonas sp. SWI6	2083051	S	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. R84	1573712	S	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas sp. HLS-6	2049589	S	1	0.00000	3	0.00000	1	0.00000	3	0.00000	0	0.00000
Pseudomonas monteilii	76759	S	120	0.00005	18	0.00000	15	0.00000	67	0.00001	5	0.00000
Pseudomonas putida	303	S	18	0.00001	85	0.00002	75	0.00002	150	0.00003	16	0.00000
Pseudomonas sp. SGAir0191	2217867	S	4	0.00000	4	0.00000	0	0.00000	5	0.00000	0	0.00000
Pseudomonas oryzihabitans	47885	S	1	0.00000	1	0.00000	9	0.00000	9	0.00000	0	0.00000
Pseudomonas plecoglossicida	70775	S	1	0.00000	0	0.00000	1	0.00000	6	0.00000	1	0.00000
Pseudomonas fluorescens	294	S	48	0.00002	88	0.00002	63	0.00002	162	0.00003	6	0.00000
Pseudomonas mediterranea	183795	S	37	0.00001	1	0.00000	1	0.00000	8	0.00000	2	0.00000
Pseudomonas protegens	380021	S	13	0.00001	3	0.00000	7	0.00000	15	0.00000	2	0.00000
Pseudomonas tolaasii	29442	S	5	0.00000	18	0.00000	10	0.00000	14	0.00000	0	0.00000
Pseudomonas extremorientalis	169669	S	4	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas synxantha	47883	S	3	0.00000	20	0.00000	18	0.00001	42	0.00001	85	0.00001
Pseudomonas orientalis	76758	S	3	0.00000	20	0.00000	11	0.00000	50	0.00001	0	0.00000
Pseudomonas rhodesiae	76760	S	2	0.00000	2	0.00000	7	0.00000	8	0.00000	1	0.00000
Pseudomonas mandelii	75612	S	1	0.00000	1	0.00000	2	0.00000	0	0.00000	1	0.00000
Pseudomonas libanensis	75588	S	1	0.00000	8	0.00000	1	0.00000	11	0.00000	0	0.00000
Pseudomonas veronii	76761	S	1	0.00000	0	0.00000	3	0.00000	0	0.00000	2	0.00000
Pseudomonas azotoformans	47878	S	1	0.00000	57	0.00001	7	0.00000	78	0.00002	1	0.00000
Pseudomonas trivialis	200450	S	1	0.00000	5	0.00000	0	0.00000	12	0.00000	0	0.00000
Pseudomonas cedrina	651740	S	1	0.00000	4	0.00000	0	0.00000	7	0.00000	0	0.00000
Pseudomonas fragi	296	S	101	0.00004	2	0.00000	2	0.00000	9	0.00000	0	0.00000
Pseudomonas chlororaphis	587753	S	10	0.00000	69	0.00001	26	0.00001	69	0.00001	6	0.00000
Pseudomonas lundensis	86185	S	7	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000
Pseudomonas taetrolens	47884	S	2	0.00000	1	0.00000	1	0.00000	5	0.00000	0	0.00000
Pseudomonas arsenicoxydans	702115	S	95	0.00004	2	0.00000	2	0.00000	6	0.00000	0	0.00000
Pseudomonas kribbensis	1628086	S	73	0.00003	4	0.00000	10	0.00000	7	0.00000	0	0.00000
Pseudomonas aeruginosa	287	S	97	0.00004	123	0.00002	1824	0.00052	491	0.00010	702	0.00011
Pseudomonas citronellolis	53408	S	5	0.00000	23	0.00000	12	0.00000	33	0.00001	0	0.00000
Pseudomonas nitroreducens	46680	S	3	0.00000	2	0.00000	5	0.00000	16	0.00000	0	0.00000
Pseudomonas multiresinivorans	95301	S	1	0.00000	1	0.00000	1	0.00000	3	0.00000	0	0.00000
Pseudomonas resinovorans	53412	S	337	0.00013	1906	0.00035	777	0.00022	2911	0.00057	133	0.00002
Pseudomonas mendocina	300	S	1	0.00000	12	0.00000	16	0.00000	32	0.00001	1	0.00000
Pseudomonas marincola	437900	S	34	0.00001	27	0.00001	12	0.00000	19	0.00000	0	0.00000
Pseudomonas syringae	317	S	13	0.00001	10	0.00000	17	0.00000	17	0.00000	0	0.00000
Pseudomonas syringae group genomosp. 3	251701	S	8	0.00000	1	0.00000	15	0.00000	30	0.00001	0	0.00000
Pseudomonas cichorii	36746	S	1	0.00000	5	0.00000	7	0.00000	11	0.00000	0	0.00000
Pseudomonas stutzeri	316	S	12	0.00000	187	0.00003	72	0.00002	283	0.00006	4	0.00000
Pseudomonas balearica	74829	S	4	0.00000	6	0.00000	2	0.00000	4	0.00000	1	0.00000
Pseudomonas parafulva	157782	S	9	0.00000	1	0.00000	1	0.00000	16	0.00000	0	0.00000
Pseudomonas entomophila	312306	S	7	0.00000	3	0.00000	13	0.00000	14	0.00000	2	0.00000
Pseudomonas litoralis	797277	S	5	0.00000	39	0.00001	29	0.00001	55	0.00001	0	0.00000
Pseudomonas oryzae	1392877	S	5	0.00000	3	0.00000	3	0.00000	9	0.00000	0	0.00000
Pseudomonas denitrificans (nom. rej.)	43306	S	5	0.00000	3	0.00000	1	0.00000	3	0.00000	0	0.00000
Pseudomonas simiae	321846	S	4	0.00000	1	0.00000	0	0.00000	1	0.00000	2	0.00000
Pseudomonas alkylphenolica	237609	S	3	0.00000	15	0.00000	9	0.00000	33	0.00001	0	0.00000
Pseudomonas umsongensis	198618	S	2	0.00000	10	0.00000	10	0.00000	6	0.00000	0	0.00000
Pseudomonas moraviensis	321662	S	2	0.00000	2	0.00000	1	0.00000	1	0.00000	5	0.00000
Pseudomonas sabulinigri	472181	S	2	0.00000	1	0.00000	1	0.00000	2	0.00000	1	0.00000
Pseudomonas psychrophila	122355	S	2	0.00000	31	0.00001	13	0.00000	28	0.00001	1	0.00000
Pseudomonas frederiksbergensis	104087	S	2	0.00000	7	0.00000	4	0.00000	16	0.00000	0	0.00000
Pseudomonas koreensis	198620	S	1	0.00000	3	0.00000	2	0.00000	7	0.00000	0	0.00000
Pseudomonas knackmussii	65741	S	1	0.00000	2	0.00000	3	0.00000	14	0.00000	0	0.00000
Pseudomonas antarctica	219572	S	1	0.00000	2	0.00000	5	0.00000	16	0.00000	3	0.00000
Pseudomonas xinjiangensis	487184	S	1	0.00000	1	0.00000	3	0.00000	12	0.00000	0	0.00000
Pseudomonas otitidis	319939	S	1	0.00000	10	0.00000	11	0.00000	28	0.00001	0	0.00000
Pseudomonas alcaliphila	101564	S	1	0.00000	4	0.00000	4	0.00000	3	0.00000	0	0.00000
Oblitimonas alkaliphila	1697053	S	62	0.00002	3	0.00000	0	0.00000	3	0.00000	3	0.00000
Azotobacter salinestris	69964	S	5	0.00000	9	0.00000	6	0.00000	16	0.00000	1	0.00000
Azotobacter chroococcum	353	S	2	0.00000	9	0.00000	2	0.00000	10	0.00000	3	0.00000
Entomomonas moraniae	2213226	S	4	0.00000	3	0.00000	1	0.00000	3	0.00000	0	0.00000
Pseudomonadaceae bacterium SI-3	2079806	S	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Permianibacter aggregans	1510150	S	1	0.00000	8	0.00000	9	0.00000	17	0.00000	3	0.00000
Catenovulum sediminis	1740262	S	189	0.00007	1	0.00000	1	0.00000	7	0.00000	0	0.00000
Catenovulum sp. CCB-QB4	2172099	S	7	0.00000	3	0.00000	2	0.00000	0	0.00000	0	0.00000
Alteromonas sp. RKMC-009	2267264	S	53	0.00002	8	0.00000	21	0.00001	32	0.00001	5	0.00000
Alteromonas sp. RW2A1	1917158	S	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Alteromonas sp. BL110	1714845	S	1	0.00000	5	0.00000	0	0.00000	8	0.00000	0	0.00000
Alteromonas macleodii	28108	S	48	0.00002	15	0.00000	19	0.00001	17	0.00000	0	0.00000
Alteromonas australica	589873	S	35	0.00001	4	0.00000	1	0.00000	5	0.00000	0	0.00000
Alteromonas mediterranea	314275	S	2	0.00000	7	0.00000	19	0.00001	17	0.00000	1	0.00000
Alteromonas pelagimontana	1858656	S	2	0.00000	0	0.00000	7	0.00000	0	0.00000	0	0.00000
Alteromonas naphthalenivorans	715451	S	1	0.00000	6	0.00000	2	0.00000	2	0.00000	0	0.00000
Glaciecola sp. THG-3.7	2489595	S	133	0.00005	61	0.00001	47	0.00001	112	0.00002	0	0.00000
Glaciecola nitratireducens	300231	S	9	0.00000	1	0.00000	11	0.00000	7	0.00000	0	0.00000
Salinimonas sp. KX18D6	2572577	S	123	0.00005	2	0.00000	1	0.00000	3	0.00000	0	0.00000
